"ant1","ant2","weightHH"
61,129,476
62,129,68
63,129,80
65,129,81
66,129,21
67,129,181
68,129,91
70,129,705
71,129,16
72,129,342
73,129,306
74,129,63
75,129,6670
76,129,99
77,129,160
78,129,71
80,129,89
81,129,40
82,129,428
83,129,67
85,129,19
86,129,16
87,129,19
88,129,322
89,129,282
90,129,172
91,129,12
92,129,712
93,129,382
94,129,21
96,129,19
97,129,216
98,129,104
100,129,101
101,129,308
102,129,138
103,129,115
104,129,392
105,129,375
106,129,90
107,129,27
108,129,673
109,129,425
110,129,637
111,129,5
112,129,99
113,129,422
114,129,141
115,129,402
116,129,21
117,129,4
118,129,127
119,129,4
120,129,279
121,129,495
122,129,102
123,129,475
124,129,26
125,129,33
126,129,631
127,129,13
128,129,144
1,130,183
2,130,319
3,130,137
4,130,546
5,130,58
6,130,19
7,130,33
8,130,135
9,130,12
10,130,138
11,130,5
13,130,27
14,130,0
15,130,6
16,130,1
17,130,151
18,130,8
19,130,67
20,130,207
21,130,171
22,130,208
23,130,142
24,130,240
25,130,225
26,130,166
27,130,326
29,130,9
30,130,79
31,130,2
32,130,116
33,130,5
34,130,2
37,130,12
38,130,137
39,130,179
40,130,122
41,130,247
42,130,156
43,130,137
44,130,184
45,130,52
46,130,91
47,130,96
48,130,99
49,130,289
50,130,84
51,130,287
52,130,98
53,130,93
54,130,5
55,130,118
56,130,1
57,130,209
58,130,14
59,130,88
60,130,157
61,130,117
62,130,92
63,130,142
65,130,57
66,130,18
67,130,159
68,130,31
70,130,186
71,130,19
72,130,324
73,130,162
74,130,51
75,130,400
76,130,94
77,130,82
78,130,57
80,130,57
81,130,31
82,130,156
83,130,47
85,130,24
86,130,3
87,130,18
88,130,228
89,130,220
90,130,94
91,130,5
92,130,548
93,130,462
94,130,20
96,130,8
97,130,335
98,130,120
100,130,62
101,130,274
102,130,108
103,130,225
104,130,197
105,130,220
106,130,116
107,130,32
108,130,289
109,130,50
110,130,272
111,130,5
112,130,233
113,130,288
114,130,137
115,130,320
116,130,14
117,130,8
118,130,104
119,130,3
120,130,297
121,130,130
122,130,93
123,130,305
124,130,18
125,130,64
126,130,194
127,130,8
128,130,230
129,130,532
1,131,727
2,131,352
3,131,71
4,131,111
5,131,248
6,131,7
7,131,28
8,131,277
9,131,0
10,131,192
11,131,2
13,131,9
14,131,1
15,131,11
16,131,3
17,131,226
18,131,14
19,131,103
20,131,323
21,131,178
22,131,104
23,131,252
24,131,231
25,131,522
26,131,653
27,131,168
29,131,7
30,131,51
31,131,0
32,131,205
33,131,4
34,131,0
37,131,8
38,131,310
39,131,257
40,131,201
41,131,129
42,131,54
43,131,304
44,131,288
45,131,28
46,131,42
47,131,136
48,131,150
49,131,194
50,131,66
51,131,313
52,131,72
53,131,53
54,131,18
55,131,69
57,131,418
58,131,5
59,131,252
60,131,87
61,131,227
62,131,71
63,131,42
65,131,12
66,131,17
67,131,87
68,131,20
70,131,244
71,131,19
72,131,91
73,131,60
74,131,24
75,131,19
76,131,122
77,131,21
78,131,51
80,131,18
81,131,58
82,131,220
83,131,53
85,131,14
86,131,2
87,131,8
88,131,357
89,131,397
90,131,238
91,131,21
92,131,288
93,131,155
94,131,27
96,131,7
97,131,194
98,131,251
100,131,111
101,131,847
102,131,106
103,131,82
104,131,157
105,131,324
106,131,153
107,131,20
108,131,224
109,131,188
110,131,121
111,131,19
112,131,70
113,131,325
114,131,143
115,131,242
116,131,21
117,131,5
118,131,29
119,131,1
120,131,193
121,131,380
122,131,128
123,131,263
124,131,13
125,131,26
126,131,463
127,131,9
128,131,221
129,131,617
130,131,164
1,132,111
2,132,70
3,132,211
4,132,500
5,132,57
6,132,32
7,132,195
8,132,168
9,132,29
10,132,199
11,132,21
13,132,61
14,132,6
15,132,19
16,132,6
17,132,60
18,132,22
19,132,260
20,132,131
21,132,255
22,132,97
23,132,99
24,132,188
25,132,217
26,132,43
27,132,375
29,132,38
30,132,138
31,132,3
32,132,268
33,132,6
34,132,7
37,132,58
38,132,103
39,132,158
40,132,134
41,132,85
42,132,271
43,132,251
44,132,79
45,132,157
46,132,275
47,132,57
48,132,302
49,132,61
50,132,124
51,132,93
52,132,287
53,132,120
54,132,88
55,132,236
56,132,2
57,132,170
58,132,25
59,132,202
60,132,70
61,132,140
62,132,219
63,132,202
65,132,79
66,132,84
67,132,62
68,132,69
70,132,86
71,132,19
72,132,148
73,132,186
74,132,92
75,132,116
76,132,178
77,132,162
78,132,99
80,132,27
81,132,46
82,132,200
83,132,194
85,132,18
86,132,21
87,132,45
88,132,118
89,132,184
90,132,113
91,132,19
92,132,295
93,132,114
94,132,59
96,132,37
97,132,133
98,132,277
100,132,122
101,132,84
102,132,95
103,132,68
104,132,145
105,132,208
106,132,54
107,132,46
108,132,215
109,132,191
110,132,199
111,132,13
112,132,323
113,132,172
114,132,117
115,132,60
116,132,39
117,132,16
118,132,297
119,132,16
120,132,220
121,132,244
122,132,473
123,132,65
124,132,23
125,132,130
126,132,198
127,132,40
128,132,90
129,132,165
130,132,348
131,132,108
1,133,250
2,133,550
3,133,70
4,133,91
5,133,260
6,133,3
7,133,26
8,133,75
9,133,4
10,133,106
11,133,13
13,133,12
14,133,0
15,133,7
16,133,0
17,133,407
18,133,6
19,133,28
20,133,77
21,133,51
22,133,217
23,133,567
24,133,164
25,133,72
26,133,149
27,133,133
29,133,5
30,133,30
32,133,65
34,133,1
37,133,12
38,133,171
39,133,417
40,133,317
41,133,441
42,133,49
43,133,125
44,133,610
45,133,18
46,133,57
47,133,523
48,133,64
49,133,343
50,133,35
51,133,438
52,133,21
53,133,52
54,133,8
55,133,38
56,133,2
57,133,170
58,133,4
59,133,107
60,133,55
61,133,441
62,133,33
63,133,50
65,133,9
66,133,11
67,133,66
68,133,12
70,133,410
71,133,5
72,133,79
73,133,46
74,133,19
75,133,65
76,133,107
77,133,45
78,133,41
80,133,14
81,133,38
82,133,97
83,133,21
85,133,9
86,133,0
87,133,13
88,133,532
89,133,195
90,133,68
91,133,2
92,133,457
93,133,361
94,133,6
96,133,5
97,133,133
98,133,160
100,133,93
101,133,312
102,133,47
103,133,355
104,133,285
105,133,70
106,133,43
107,133,9
108,133,673
109,133,285
110,133,154
111,133,10
112,133,27
113,133,227
114,133,105
115,133,388
116,133,23
117,133,0
118,133,52
119,133,1
120,133,372
121,133,129
122,133,35
123,133,484
124,133,15
125,133,37
126,133,233
127,133,4
128,133,585
129,133,278
130,133,268
131,133,209
132,133,66
1,134,170
2,134,104
3,134,225
4,134,211
5,134,72
6,134,77
7,134,190
8,134,173
9,134,14
10,134,186
11,134,16
13,134,43
15,134,27
16,134,2
17,134,68
18,134,22
19,134,324
20,134,81
21,134,176
22,134,39
23,134,41
24,134,53
25,134,111
26,134,32
27,134,122
29,134,45
30,134,244
31,134,2
32,134,142
33,134,9
34,134,10
37,134,72
38,134,49
39,134,75
40,134,46
41,134,42
42,134,357
43,134,101
44,134,81
45,134,115
46,134,206
47,134,27
48,134,374
49,134,15
50,134,120
51,134,57
52,134,244
53,134,225
54,134,85
55,134,165
56,134,2
57,134,103
58,134,16
59,134,254
60,134,92
61,134,27
62,134,176
63,134,242
65,134,111
66,134,52
67,134,19
68,134,32
70,134,97
71,134,36
72,134,109
73,134,185
74,134,125
75,134,48
76,134,141
77,134,190
78,134,34
80,134,20
81,134,13
82,134,177
83,134,222
85,134,25
86,134,17
87,134,51
88,134,104
89,134,114
90,134,94
91,134,16
92,134,57
93,134,47
94,134,59
96,134,27
97,134,104
98,134,314
100,134,81
101,134,45
102,134,61
103,134,32
104,134,112
105,134,185
106,134,168
107,134,66
108,134,61
109,134,51
110,134,125
111,134,25
112,134,213
113,134,56
114,134,100
115,134,74
116,134,32
117,134,19
118,134,233
119,134,17
120,134,47
121,134,107
122,134,137
123,134,58
124,134,59
125,134,82
126,134,50
127,134,45
128,134,112
129,134,79
130,134,254
131,134,75
132,134,305
133,134,33
1,135,320
2,135,113
3,135,80
4,135,208
5,135,103
6,135,21
7,135,34
8,135,164
9,135,15
10,135,122
11,135,17
13,135,9
14,135,0
15,135,7
16,135,3
17,135,218
18,135,7
19,135,138
20,135,129
21,135,145
22,135,281
23,135,72
24,135,399
25,135,569
26,135,152
27,135,310
29,135,13
30,135,117
31,135,2
32,135,309
33,135,2
34,135,3
37,135,18
38,135,470
39,135,178
40,135,480
41,135,232
42,135,81
43,135,478
44,135,160
45,135,46
46,135,78
47,135,156
48,135,198
49,135,108
50,135,93
51,135,179
52,135,56
53,135,200
54,135,24
55,135,64
57,135,360
58,135,6
59,135,243
60,135,76
61,135,274
62,135,99
63,135,159
65,135,44
66,135,21
67,135,37
68,135,44
70,135,141
71,135,15
72,135,86
73,135,78
74,135,84
75,135,51
76,135,173
77,135,95
78,135,47
80,135,15
81,135,73
82,135,215
83,135,63
85,135,16
86,135,13
87,135,16
88,135,218
89,135,148
90,135,315
91,135,4
92,135,110
93,135,135
94,135,22
96,135,5
97,135,174
98,135,243
100,135,164
101,135,466
102,135,55
103,135,74
104,135,228
105,135,180
106,135,97
107,135,18
108,135,349
109,135,161
110,135,192
111,135,21
112,135,106
113,135,181
114,135,90
115,135,204
116,135,17
117,135,6
118,135,84
119,135,2
120,135,226
121,135,206
122,135,65
123,135,133
124,135,15
125,135,25
126,135,307
127,135,23
128,135,209
129,135,482
130,135,218
131,135,116
132,135,130
133,135,141
134,135,135
6,136,1
7,136,1
9,136,10
11,136,0
13,136,51
14,136,125
15,136,8
16,136,74
18,136,114
29,136,222
31,136,40
33,136,16
34,136,30
37,136,13
54,136,3
56,136,2
58,136,276
70,136,0
71,136,49
79,136,4
80,136,21
84,136,23
85,136,84
86,136,36
87,136,1
91,136,103
94,136,206
96,136,35
107,136,36
111,136,54
112,136,1
116,136,186
117,136,91
119,136,114
127,136,164
1,137,915
2,137,148
3,137,169
4,137,312
5,137,58
6,137,11
7,137,33
8,137,250
9,137,4
10,137,332
11,137,6
13,137,12
14,137,0
15,137,8
17,137,128
18,137,9
19,137,98
20,137,190
21,137,162
22,137,562
23,137,149
24,137,566
25,137,153
26,137,172
27,137,551
29,137,13
30,137,84
31,137,3
32,137,217
33,137,1
34,137,2
37,137,12
38,137,1105
39,137,460
40,137,686
41,137,261
42,137,196
43,137,1272
44,137,106
45,137,30
46,137,91
47,137,181
48,137,139
49,137,955
50,137,122
51,137,725
52,137,142
53,137,90
54,137,13
55,137,102
56,137,1
57,137,357
58,137,6
59,137,266
60,137,96
61,137,424
62,137,186
63,137,71
65,137,34
66,137,18
67,137,189
68,137,33
70,137,699
71,137,14
72,137,133
73,137,220
74,137,29
75,137,62
76,137,101
77,137,109
78,137,47
80,137,15
81,137,74
82,137,334
83,137,38
85,137,12
86,137,15
87,137,14
88,137,291
89,137,158
90,137,600
91,137,7
92,137,501
93,137,398
94,137,17
96,137,13
97,137,305
98,137,193
100,137,205
101,137,708
102,137,102
103,137,110
104,137,472
105,137,149
106,137,242
107,137,29
108,137,496
109,137,1164
110,137,167
111,137,17
112,137,139
113,137,160
114,137,129
115,137,187
116,137,16
117,137,6
118,137,62
119,137,2
120,137,369
121,137,560
122,137,73
123,137,183
124,137,11
125,137,27
126,137,656
127,137,13
128,137,73
129,137,737
130,137,654
131,137,229
132,137,528
133,137,454
134,137,135
135,137,183
1,138,313
2,138,373
3,138,50
4,138,64
5,138,111
6,138,2
7,138,19
8,138,51
9,138,2
10,138,87
11,138,24
13,138,10
14,138,2
15,138,3
16,138,2
17,138,252
18,138,2
19,138,38
20,138,161
21,138,76
22,138,466
23,138,281
24,138,111
25,138,125
26,138,188
27,138,241
29,138,3
30,138,46
31,138,1
32,138,119
34,138,2
37,138,10
38,138,92
39,138,513
40,138,82
41,138,238
42,138,76
43,138,237
44,138,425
45,138,15
46,138,61
47,138,246
48,138,73
49,138,181
50,138,43
51,138,153
52,138,18
53,138,28
54,138,6
55,138,31
57,138,156
58,138,4
59,138,114
60,138,45
61,138,228
62,138,59
63,138,47
65,138,9
66,138,16
67,138,37
68,138,16
70,138,380
71,138,5
72,138,77
73,138,92
74,138,38
75,138,23
76,138,74
77,138,41
78,138,25
80,138,25
81,138,60
82,138,135
83,138,47
85,138,3
86,138,1
87,138,15
88,138,482
89,138,92
90,138,142
91,138,2
92,138,167
93,138,134
94,138,15
96,138,3
97,138,124
98,138,114
100,138,38
101,138,241
102,138,50
103,138,237
104,138,123
105,138,116
106,138,45
107,138,16
108,138,672
109,138,124
110,138,128
111,138,5
112,138,57
113,138,521
114,138,66
115,138,506
116,138,10
117,138,9
118,138,61
119,138,1
120,138,356
121,138,255
122,138,56
123,138,340
124,138,16
125,138,31
126,138,289
127,138,10
128,138,742
129,138,244
130,138,137
131,138,256
132,138,108
133,138,523
134,138,92
135,138,186
137,138,56
1,139,812
2,139,119
3,139,18
4,139,927
5,139,889
6,139,11
7,139,12
8,139,130
9,139,4
10,139,122
11,139,6
13,139,9
14,139,1
15,139,11
16,139,3
17,139,289
18,139,9
19,139,66
20,139,206
21,139,8
22,139,335
23,139,57
24,139,1327
25,139,57
26,139,142
27,139,352
29,139,18
30,139,4
32,139,70
33,139,3
34,139,9
37,139,10
38,139,675
39,139,1138
40,139,1492
41,139,253
42,139,186
43,139,1735
44,139,211
45,139,176
46,139,62
47,139,393
48,139,170
49,139,998
50,139,37
51,139,985
52,139,17
53,139,163
54,139,10
55,139,45
56,139,4
57,139,115
58,139,5
59,139,176
60,139,5
61,139,360
62,139,37
63,139,20
65,139,2
66,139,12
67,139,72
68,139,10
70,139,319
71,139,31
72,139,18
73,139,12
74,139,12
75,139,9
76,139,14
77,139,47
78,139,39
80,139,37
81,139,35
82,139,471
83,139,30
85,139,17
86,139,3
87,139,3
88,139,1133
89,139,158
90,139,1088
91,139,5
92,139,152
93,139,636
94,139,7
96,139,8
97,139,96
98,139,460
100,139,232
101,139,768
102,139,9
103,139,437
104,139,523
105,139,151
106,139,733
107,139,21
108,139,208
109,139,1196
110,139,195
111,139,7
112,139,10
113,139,81
114,139,227
115,139,29
116,139,13
117,139,2
118,139,25
119,139,8
120,139,288
121,139,1466
122,139,32
123,139,86
124,139,4
125,139,4
126,139,1237
127,139,9
128,139,151
129,139,1042
130,139,94
131,139,276
132,139,106
133,139,188
134,139,23
135,139,307
137,139,1058
138,139,198
