"ant1","ant2","weightHH"
15,106,13
16,106,0
17,106,4
18,106,21
19,106,384
20,106,3
21,106,0
22,106,6
23,106,23
24,106,6
25,106,2
26,106,27
28,106,143
29,106,206
31,106,6
32,106,474
33,106,4
34,106,5
35,106,131
36,106,0
37,106,179
38,106,264
39,106,209
40,106,152
41,106,7
43,106,182
44,106,176
45,106,15
46,106,143
47,106,33
48,106,2
49,106,11
50,106,319
51,106,4
52,106,7
53,106,31
54,106,5
55,106,2
56,106,6
57,106,5
59,106,10
60,106,2
61,106,2
62,106,2
63,106,12
64,106,7
66,106,7
67,106,2
68,106,1
69,106,7
70,106,9
71,106,6
72,106,6
74,106,5
75,106,1
76,106,2
77,106,1
78,106,23
79,106,8
80,106,4
81,106,3
82,106,9
83,106,5
84,106,3
85,106,0
86,106,5
87,106,2
88,106,7
89,106,10
90,106,5
91,106,5
92,106,2
93,106,4
94,106,3
95,106,1
96,106,4
97,106,0
98,106,2
100,106,1
101,106,0
102,106,2
103,106,10
104,106,18
105,106,289
1,107,348
3,107,10
4,107,212
5,107,36
6,107,17
7,107,6
8,107,8
9,107,12
10,107,46
11,107,13
12,107,11
13,107,27
14,107,34
15,107,26
16,107,10
17,107,32
18,107,50
19,107,373
20,107,23
21,107,21
22,107,11
23,107,28
24,107,2
25,107,7
26,107,78
28,107,245
29,107,290
31,107,23
32,107,563
33,107,2
34,107,19
35,107,217
36,107,19
37,107,318
38,107,569
39,107,281
40,107,243
41,107,21
43,107,324
44,107,457
45,107,51
46,107,180
47,107,58
48,107,24
49,107,43
50,107,298
51,107,9
52,107,8
53,107,128
54,107,18
55,107,27
56,107,13
57,107,13
59,107,15
60,107,2
61,107,5
62,107,2
63,107,12
64,107,14
66,107,26
67,107,11
68,107,10
69,107,19
70,107,21
71,107,8
72,107,18
74,107,10
75,107,12
76,107,10
77,107,4
78,107,41
79,107,40
80,107,35
81,107,9
82,107,9
83,107,21
84,107,12
85,107,6
86,107,12
87,107,7
88,107,16
89,107,13
90,107,13
91,107,11
92,107,7
93,107,6
94,107,16
95,107,2
96,107,5
97,107,3
98,107,2
100,107,12
101,107,12
102,107,9
103,107,12
104,107,51
105,107,441
106,107,392
1,108,302
3,108,10
4,108,220
5,108,115
6,108,13
7,108,9
8,108,7
9,108,18
10,108,46
11,108,3
12,108,14
13,108,18
14,108,39
15,108,16
16,108,34
17,108,25
18,108,41
19,108,288
20,108,31
21,108,6
22,108,11
23,108,57
24,108,6
25,108,0
26,108,78
28,108,128
29,108,196
31,108,13
32,108,375
33,108,12
34,108,16
35,108,377
36,108,7
37,108,233
38,108,246
39,108,144
40,108,169
41,108,33
43,108,326
44,108,239
45,108,92
46,108,94
47,108,45
48,108,53
49,108,75
50,108,159
51,108,7
52,108,7
53,108,115
54,108,28
55,108,7
56,108,16
57,108,6
59,108,4
60,108,6
61,108,3
62,108,4
63,108,32
64,108,4
66,108,21
67,108,14
68,108,11
69,108,5
70,108,47
71,108,4
72,108,16
74,108,12
75,108,12
76,108,13
77,108,6
78,108,45
79,108,84
80,108,12
81,108,12
82,108,8
83,108,30
84,108,5
85,108,1
86,108,10
87,108,7
88,108,8
89,108,16
90,108,9
91,108,1
92,108,5
93,108,4
94,108,7
95,108,3
96,108,5
97,108,8
98,108,7
100,108,11
101,108,8
102,108,8
103,108,20
104,108,41
105,108,284
106,108,277
107,108,400
1,109,324
3,109,10
4,109,297
5,109,55
6,109,10
7,109,7
8,109,10
9,109,11
10,109,44
11,109,8
12,109,25
13,109,34
14,109,32
15,109,14
16,109,16
17,109,18
18,109,70
19,109,329
20,109,12
21,109,7
22,109,2
23,109,53
24,109,4
25,109,5
26,109,34
28,109,222
29,109,258
31,109,20
32,109,664
33,109,10
34,109,8
35,109,243
36,109,9
37,109,280
38,109,369
39,109,388
40,109,200
41,109,18
43,109,203
44,109,272
45,109,55
46,109,153
47,109,24
48,109,35
49,109,73
50,109,386
51,109,27
52,109,11
53,109,56
54,109,9
55,109,12
56,109,11
57,109,7
59,109,14
60,109,3
61,109,4
62,109,8
63,109,12
64,109,8
66,109,14
67,109,12
68,109,2
69,109,21
70,109,5
71,109,7
72,109,8
74,109,5
75,109,8
76,109,3
77,109,1
78,109,27
79,109,49
80,109,12
81,109,7
82,109,8
83,109,14
84,109,11
85,109,3
86,109,7
87,109,7
88,109,10
89,109,12
90,109,2
91,109,5
92,109,14
93,109,9
94,109,2
95,109,6
96,109,13
97,109,5
98,109,4
100,109,0
101,109,8
102,109,11
103,109,4
104,109,115
105,109,309
106,109,455
107,109,522
108,109,434
1,110,170
3,110,25
4,110,75
5,110,90
6,110,17
7,110,1
8,110,4
9,110,7
10,110,85
11,110,6
12,110,10
13,110,73
14,110,32
15,110,13
16,110,7
17,110,22
18,110,68
19,110,221
20,110,17
21,110,20
22,110,14
23,110,168
24,110,6
25,110,3
26,110,72
28,110,69
29,110,167
31,110,17
32,110,366
33,110,4
34,110,20
35,110,127
36,110,11
37,110,227
38,110,142
39,110,180
40,110,119
41,110,19
43,110,283
44,110,150
45,110,69
46,110,47
47,110,74
48,110,52
49,110,147
50,110,103
51,110,30
52,110,10
53,110,219
54,110,12
55,110,18
56,110,4
57,110,7
59,110,8
60,110,2
61,110,4
62,110,2
63,110,13
64,110,7
66,110,24
67,110,7
68,110,4
69,110,10
70,110,17
71,110,19
72,110,11
74,110,10
75,110,10
76,110,6
77,110,4
78,110,70
79,110,144
80,110,21
81,110,13
82,110,9
83,110,21
84,110,7
85,110,3
86,110,7
87,110,11
88,110,6
89,110,15
90,110,7
91,110,5
92,110,2
93,110,7
94,110,10
95,110,7
96,110,3
97,110,12
98,110,2
100,110,5
101,110,9
102,110,13
103,110,18
104,110,86
105,110,247
106,110,335
107,110,314
108,110,544
109,110,289
1,111,43
3,111,68
4,111,4
5,111,144
6,111,41
7,111,11
8,111,28
9,111,13
10,111,436
11,111,20
12,111,45
13,111,145
14,111,247
15,111,95
16,111,31
17,111,47
18,111,377
19,111,52
20,111,164
21,111,1
22,111,44
23,111,119
24,111,16
25,111,2
26,111,116
28,111,20
29,111,19
31,111,64
32,111,10
33,111,22
34,111,23
35,111,126
36,111,13
37,111,72
38,111,13
39,111,12
40,111,7
41,111,55
43,111,91
44,111,58
45,111,129
46,111,18
47,111,121
48,111,229
49,111,156
50,111,10
51,111,184
52,111,12
53,111,95
54,111,30
55,111,4
56,111,41
57,111,26
59,111,81
60,111,13
61,111,9
62,111,11
63,111,43
64,111,55
66,111,72
67,111,11
68,111,3
69,111,25
70,111,21
71,111,3
72,111,34
74,111,40
75,111,29
76,111,8
77,111,9
78,111,76
79,111,148
80,111,26
81,111,13
82,111,9
83,111,24
84,111,15
85,111,60
86,111,15
87,111,49
88,111,17
89,111,18
90,111,16
91,111,4
92,111,46
93,111,9
94,111,14
95,111,24
96,111,39
97,111,11
98,111,4
100,111,13
101,111,15
102,111,19
103,111,19
104,111,158
105,111,44
106,111,11
107,111,45
108,111,32
109,111,79
110,111,95
1,112,10
3,112,25
5,112,44
6,112,81
7,112,133
8,112,78
9,112,103
10,112,10
11,112,122
12,112,45
13,112,34
14,112,14
15,112,40
16,112,123
17,112,41
18,112,36
19,112,0
20,112,29
21,112,36
22,112,56
23,112,10
24,112,34
25,112,49
26,112,3
28,112,6
29,112,3
31,112,48
32,112,4
33,112,231
34,112,73
35,112,8
36,112,83
37,112,8
38,112,5
39,112,24
40,112,16
41,112,68
43,112,7
44,112,0
45,112,9
46,112,5
47,112,32
48,112,23
49,112,11
50,112,2
51,112,14
52,112,47
53,112,10
54,112,15
55,112,57
56,112,65
57,112,72
59,112,67
60,112,51
61,112,53
62,112,191
63,112,37
64,112,28
66,112,56
67,112,302
68,112,142
69,112,113
70,112,20
71,112,119
72,112,55
74,112,34
75,112,150
76,112,126
77,112,171
78,112,19
79,112,56
80,112,180
81,112,96
82,112,315
83,112,108
84,112,135
85,112,87
86,112,115
87,112,92
88,112,148
89,112,57
90,112,184
91,112,135
92,112,33
93,112,119
94,112,63
95,112,92
96,112,71
97,112,34
98,112,134
100,112,155
101,112,181
102,112,51
103,112,102
104,112,36
105,112,13
106,112,3
107,112,10
108,112,3
109,112,3
110,112,8
111,112,9
1,113,20
3,113,435
4,113,5
5,113,49
6,113,69
7,113,102
8,113,129
9,113,239
10,113,28
11,113,70
12,113,80
13,113,104
14,113,32
15,113,90
16,113,365
17,113,85
18,113,78
19,113,7
20,113,64
21,113,77
22,113,72
23,113,62
24,113,142
25,113,41
26,113,22
28,113,6
29,113,1
31,113,26
32,113,5
33,113,139
34,113,378
35,113,17
36,113,67
37,113,18
38,113,2
39,113,20
40,113,22
41,113,77
43,113,12
44,113,8
45,113,33
46,113,7
47,113,154
48,113,45
49,113,17
50,113,6
51,113,33
52,113,119
53,113,43
54,113,18
55,113,89
56,113,67
57,113,140
59,113,199
60,113,33
61,113,46
62,113,95
63,113,188
64,113,61
66,113,279
67,113,182
68,113,220
69,113,101
70,113,76
71,113,96
72,113,28
74,113,151
75,113,96
76,113,137
77,113,89
78,113,58
79,113,62
80,113,298
81,113,351
82,113,687
83,113,375
84,113,99
85,113,179
86,113,130
87,113,113
88,113,100
89,113,114
90,113,92
91,113,94
92,113,97
93,113,70
94,113,67
95,113,113
96,113,49
97,113,63
98,113,136
100,113,109
101,113,74
102,113,73
103,113,322
104,113,70
105,113,37
106,113,6
107,113,13
108,113,12
109,113,9
110,113,23
111,113,24
112,113,61
1,115,4
3,115,41
5,115,17
6,115,29
7,115,108
8,115,75
9,115,80
10,115,16
11,115,102
12,115,42
13,115,92
14,115,20
15,115,38
16,115,153
17,115,55
18,115,15
19,115,1
20,115,68
21,115,53
22,115,90
23,115,13
24,115,153
25,115,29
26,115,5
28,115,10
29,115,4
31,115,98
32,115,1
33,115,78
34,115,72
35,115,13
36,115,121
37,115,7
38,115,13
39,115,7
40,115,15
41,115,52
43,115,7
44,115,8
45,115,7
46,115,15
47,115,39
48,115,10
49,115,6
50,115,6
51,115,152
52,115,135
53,115,25
54,115,39
55,115,36
56,115,175
57,115,155
59,115,96
60,115,51
61,115,87
62,115,137
63,115,45
64,115,90
66,115,26
67,115,96
68,115,94
69,115,52
70,115,43
71,115,154
72,115,91
74,115,30
75,115,93
76,115,105
77,115,66
78,115,22
79,115,36
80,115,47
81,115,116
82,115,135
83,115,85
84,115,170
85,115,147
86,115,252
87,115,220
88,115,67
89,115,59
90,115,65
91,115,191
92,115,130
93,115,120
94,115,141
95,115,114
96,115,103
97,115,133
98,115,172
100,115,190
101,115,99
102,115,89
103,115,36
104,115,29
105,115,2
106,115,7
107,115,10
108,115,12
109,115,7
110,115,3
111,115,20
112,115,180
113,115,81
1,116,206
3,116,13
4,116,183
5,116,22
6,116,13
7,116,7
8,116,10
9,116,15
10,116,24
11,116,20
12,116,43
13,116,14
14,116,13
15,116,17
16,116,20
17,116,35
18,116,35
19,116,396
20,116,36
21,116,13
22,116,11
23,116,19
24,116,15
25,116,10
26,116,42
28,116,236
29,116,192
31,116,15
32,116,416
33,116,5
34,116,20
35,116,230
36,116,16
37,116,209
38,116,256
39,116,242
40,116,225
41,116,27
43,116,326
44,116,330
45,116,41
46,116,135
47,116,35
48,116,27
49,116,51
50,116,215
51,116,20
52,116,15
53,116,70
54,116,25
55,116,12
56,116,15
57,116,21
59,116,62
60,116,4
61,116,17
62,116,6
63,116,27
64,116,18
66,116,33
67,116,9
68,116,25
69,116,33
70,116,59
71,116,30
72,116,47
74,116,7
75,116,25
76,116,24
77,116,29
78,116,61
79,116,98
80,116,27
81,116,20
82,116,16
83,116,42
84,116,15
85,116,3
86,116,12
87,116,36
88,116,4
89,116,22
90,116,26
91,116,9
92,116,8
93,116,13
94,116,22
95,116,6
96,116,7
97,116,8
98,116,5
100,116,11
101,116,10
102,116,13
103,116,4
104,116,54
105,116,246
106,116,267
107,116,464
108,116,371
109,116,520
110,116,343
111,116,28
112,116,8
113,116,23
115,116,13
1,119,11
3,119,95
4,119,0
5,119,66
6,119,98
7,119,207
8,119,146
9,119,77
10,119,19
11,119,157
12,119,25
13,119,70
14,119,80
15,119,26
16,119,201
17,119,60
18,119,32
19,119,1
20,119,60
21,119,39
22,119,89
23,119,8
24,119,226
25,119,34
26,119,22
28,119,12
29,119,1
31,119,110
32,119,5
33,119,140
34,119,160
35,119,25
36,119,96
37,119,17
38,119,5
39,119,29
40,119,15
41,119,41
43,119,25
44,119,10
45,119,24
46,119,3
47,119,64
48,119,16
49,119,21
50,119,14
51,119,40
52,119,129
53,119,50
54,119,16
55,119,28
56,119,102
57,119,204
59,119,91
60,119,221
61,119,146
62,119,273
63,119,50
64,119,241
66,119,64
67,119,122
68,119,98
69,119,62
70,119,47
71,119,70
72,119,177
74,119,167
75,119,200
76,119,93
77,119,48
78,119,37
79,119,71
80,119,104
81,119,99
82,119,69
83,119,228
84,119,177
85,119,85
86,119,133
87,119,197
88,119,90
89,119,85
90,119,205
91,119,133
92,119,128
93,119,236
94,119,167
95,119,259
96,119,257
97,119,281
98,119,35
100,119,94
101,119,130
102,119,110
103,119,74
104,119,39
105,119,6
106,119,6
107,119,18
108,119,7
109,119,13
110,119,16
111,119,14
112,119,129
113,119,122
115,119,88
116,119,13
1,120,53
3,120,103
4,120,4
5,120,212
6,120,47
7,120,41
8,120,74
9,120,118
10,120,91
11,120,92
12,120,72
13,120,169
14,120,93
15,120,277
16,120,47
17,120,154
18,120,204
19,120,65
20,120,174
21,120,59
22,120,72
23,120,70
24,120,70
25,120,12
26,120,54
28,120,12
29,120,14
31,120,106
32,120,13
33,120,65
34,120,188
35,120,67
36,120,55
37,120,41
38,120,14
39,120,18
40,120,53
41,120,55
43,120,56
44,120,64
45,120,92
46,120,12
47,120,514
48,120,25
49,120,44
50,120,6
51,120,61
52,120,53
53,120,97
54,120,17
55,120,93
56,120,143
57,120,119
59,120,115
60,120,31
61,120,29
62,120,48
63,120,106
64,120,65
66,120,199
67,120,56
68,120,49
69,120,62
70,120,90
71,120,49
72,120,72
74,120,84
75,120,152
76,120,81
77,120,70
78,120,55
79,120,98
80,120,222
81,120,70
82,120,80
83,120,136
84,120,26
85,120,51
86,120,109
87,120,134
88,120,62
89,120,184
90,120,97
91,120,53
92,120,100
93,120,100
94,120,112
95,120,37
96,120,41
97,120,45
98,120,79
100,120,81
101,120,65
102,120,122
103,120,146
104,120,142
105,120,36
106,120,9
107,120,25
108,120,49
109,120,32
110,120,68
111,120,50
112,120,46
113,120,136
115,120,43
116,120,24
119,120,68
1,121,33
3,121,70
4,121,0
5,121,99
6,121,182
7,121,37
8,121,107
9,121,148
10,121,173
11,121,198
12,121,50
13,121,318
14,121,37
15,121,251
16,121,80
17,121,213
18,121,341
19,121,17
20,121,315
21,121,8
22,121,175
23,121,144
24,121,140
25,121,26
26,121,48
28,121,22
29,121,10
31,121,164
32,121,6
33,121,86
34,121,158
35,121,39
36,121,103
37,121,32
38,121,6
39,121,18
40,121,23
41,121,67
43,121,51
44,121,75
45,121,99
46,121,51
47,121,188
48,121,25
49,121,8
50,121,11
51,121,26
52,121,96
53,121,148
54,121,9
55,121,38
56,121,83
57,121,172
59,121,199
60,121,29
61,121,78
62,121,99
63,121,120
64,121,98
66,121,221
67,121,37
68,121,35
69,121,71
70,121,145
71,121,59
72,121,268
74,121,141
75,121,120
76,121,68
77,121,65
78,121,62
79,121,120
80,121,181
81,121,28
82,121,88
83,121,201
84,121,62
85,121,33
86,121,146
87,121,237
88,121,120
89,121,105
90,121,215
91,121,59
92,121,369
93,121,71
94,121,170
95,121,119
96,121,201
97,121,108
98,121,48
100,121,54
101,121,202
102,121,119
103,121,102
104,121,173
105,121,25
106,121,13
107,121,29
108,121,51
109,121,28
110,121,39
111,121,65
112,121,28
113,121,52
115,121,60
116,121,22
119,121,67
120,121,553
1,122,13
3,122,33
4,122,3
5,122,66
6,122,162
7,122,383
8,122,142
9,122,107
10,122,16
11,122,223
12,122,43
13,122,155
14,122,28
15,122,127
16,122,128
17,122,141
18,122,74
19,122,17
20,122,107
21,122,12
22,122,252
23,122,49
24,122,367
25,122,18
26,122,16
28,122,15
29,122,7
31,122,177
32,122,6
33,122,121
34,122,118
35,122,8
36,122,200
37,122,29
38,122,6
39,122,27
40,122,20
41,122,37
43,122,26
44,122,9
45,122,43
46,122,6
47,122,55
48,122,25
49,122,15
50,122,19
51,122,20
52,122,388
53,122,33
54,122,12
55,122,19
56,122,422
57,122,305
59,122,215
60,122,139
61,122,271
62,122,342
63,122,124
64,122,179
66,122,135
67,122,133
68,122,64
69,122,117
70,122,129
71,122,104
72,122,175
74,122,173
75,122,119
76,122,114
77,122,89
78,122,47
79,122,84
80,122,76
81,122,129
82,122,83
83,122,127
84,122,85
85,122,111
86,122,136
87,122,209
88,122,124
89,122,177
90,122,326
91,122,96
92,122,284
93,122,388
94,122,229
95,122,205
96,122,265
97,122,367
98,122,94
100,122,145
101,122,458
102,122,267
103,122,142
104,122,55
105,122,8
106,122,8
107,122,14
108,122,12
109,122,16
110,122,18
111,122,24
112,122,91
113,122,115
115,122,87
116,122,42
119,122,136
120,122,141
121,122,218
1,123,21
3,123,438
4,123,2
5,123,99
6,123,132
7,123,87
8,123,132
9,123,112
10,123,135
11,123,143
12,123,90
13,123,203
14,123,66
15,123,64
16,123,67
17,123,173
18,123,132
19,123,15
20,123,148
21,123,19
22,123,163
23,123,27
24,123,115
25,123,28
26,123,11
28,123,2
29,123,9
31,123,119
32,123,4
33,123,70
34,123,135
35,123,27
36,123,134
37,123,10
38,123,6
39,123,26
40,123,26
41,123,59
43,123,39
44,123,17
45,123,44
46,123,8
47,123,127
48,123,47
49,123,20
50,123,1
51,123,63
52,123,187
53,123,34
54,123,66
55,123,44
56,123,120
57,123,112
59,123,156
60,123,50
61,123,134
62,123,43
63,123,252
64,123,106
66,123,112
67,123,53
68,123,34
69,123,58
70,123,78
71,123,85
72,123,102
74,123,111
75,123,59
76,123,106
77,123,37
78,123,33
79,123,77
80,123,155
81,123,128
82,123,62
83,123,187
84,123,35
85,123,97
86,123,61
87,123,137
88,123,121
89,123,194
90,123,173
91,123,62
92,123,338
93,123,145
94,123,160
95,123,83
96,123,113
97,123,175
98,123,30
100,123,63
101,123,116
102,123,141
103,123,134
104,123,90
105,123,23
106,123,7
107,123,18
108,123,29
109,123,10
110,123,23
111,123,32
112,123,43
113,123,135
115,123,49
116,123,27
119,123,85
120,123,125
121,123,138
122,123,180
1,124,20
3,124,81
4,124,2
5,124,79
6,124,205
7,124,219
8,124,133
9,124,186
10,124,20
11,124,208
12,124,17
13,124,106
14,124,29
15,124,88
16,124,138
17,124,72
18,124,105
19,124,2
20,124,153
21,124,22
22,124,266
23,124,30
24,124,151
25,124,77
26,124,19
28,124,2
29,124,4
31,124,118
32,124,1
33,124,95
34,124,92
35,124,15
36,124,126
37,124,8
38,124,4
39,124,15
40,124,8
41,124,27
43,124,13
44,124,6
45,124,32
46,124,14
47,124,97
48,124,7
49,124,11
50,124,1
51,124,15
52,124,190
53,124,25
54,124,12
55,124,45
56,124,241
57,124,163
59,124,165
60,124,136
61,124,241
62,124,251
63,124,101
64,124,96
66,124,51
67,124,72
68,124,101
69,124,114
70,124,70
71,124,145
72,124,83
74,124,79
75,124,119
76,124,74
77,124,118
78,124,21
79,124,109
80,124,143
81,124,189
82,124,111
83,124,158
84,124,161
85,124,136
86,124,115
87,124,202
88,124,211
89,124,81
90,124,189
91,124,119
92,124,147
93,124,205
94,124,146
95,124,149
96,124,128
97,124,192
98,124,98
100,124,106
101,124,212
102,124,252
103,124,49
104,124,58
105,124,11
106,124,3
107,124,4
108,124,15
109,124,7
110,124,5
111,124,35
112,124,160
113,124,69
115,124,99
116,124,9
119,124,121
120,124,94
121,124,251
122,124,168
123,124,97
1,126,66
3,126,32
4,126,22
5,126,204
6,126,44
7,126,26
8,126,64
9,126,109
10,126,169
11,126,49
12,126,141
13,126,166
14,126,69
15,126,111
16,126,37
17,126,111
18,126,199
19,126,42
20,126,159
21,126,22
22,126,71
23,126,167
24,126,42
25,126,20
26,126,222
28,126,20
29,126,86
31,126,56
32,126,21
33,126,35
34,126,50
35,126,90
36,126,47
37,126,79
38,126,13
39,126,106
40,126,65
41,126,140
43,126,71
44,126,56
45,126,322
46,126,37
47,126,143
48,126,248
49,126,182
50,126,30
51,126,155
52,126,28
53,126,173
54,126,31
55,126,24
56,126,25
57,126,44
59,126,134
60,126,38
61,126,14
62,126,30
63,126,262
64,126,48
66,126,126
67,126,54
68,126,49
69,126,80
70,126,153
71,126,70
72,126,45
74,126,66
75,126,80
76,126,53
77,126,62
78,126,150
79,126,223
80,126,106
81,126,23
82,126,37
83,126,115
84,126,44
85,126,29
86,126,56
87,126,63
88,126,34
89,126,82
90,126,51
91,126,10
92,126,30
93,126,44
94,126,51
95,126,24
96,126,29
97,126,37
98,126,22
100,126,50
101,126,42
102,126,40
103,126,66
104,126,285
105,126,89
106,126,10
107,126,51
108,126,44
109,126,48
110,126,66
111,126,87
112,126,26
113,126,78
115,126,12
116,126,75
119,126,34
120,126,126
121,126,133
122,126,68
123,126,53
124,126,57
1,127,115
3,127,29
4,127,72
5,127,94
6,127,22
7,127,32
8,127,32
9,127,47
10,127,52
11,127,24
12,127,43
13,127,57
14,127,77
15,127,77
16,127,25
17,127,58
18,127,99
19,127,234
20,127,97
21,127,19
22,127,30
23,127,103
24,127,35
25,127,31
26,127,163
28,127,57
29,127,138
31,127,37
32,127,136
33,127,23
34,127,41
35,127,190
36,127,33
37,127,157
38,127,115
39,127,120
40,127,54
41,127,87
43,127,239
44,127,185
45,127,156
46,127,53
47,127,61
48,127,43
49,127,160
50,127,99
51,127,35
52,127,34
53,127,138
54,127,41
55,127,44
56,127,29
57,127,39
59,127,69
60,127,20
61,127,23
62,127,30
63,127,99
64,127,20
66,127,71
67,127,34
68,127,36
69,127,50
70,127,73
71,127,51
72,127,39
74,127,63
75,127,43
76,127,51
77,127,56
78,127,86
79,127,208
80,127,81
81,127,33
82,127,31
83,127,53
84,127,31
85,127,18
86,127,26
87,127,41
88,127,26
89,127,46
90,127,47
91,127,29
92,127,40
93,127,16
94,127,32
95,127,24
96,127,19
97,127,25
98,127,22
100,127,26
101,127,40
102,127,26
103,127,33
104,127,136
105,127,60
106,127,107
107,127,196
108,127,167
109,127,207
110,127,158
111,127,65
112,127,15
113,127,26
115,127,24
116,127,171
119,127,57
120,127,62
121,127,56
122,127,73
123,127,34
124,127,40
126,127,235
1,128,34
3,128,25
4,128,7
5,128,108
6,128,53
7,128,37
8,128,136
9,128,92
10,128,53
11,128,99
12,128,109
13,128,199
14,128,55
15,128,140
16,128,49
17,128,125
18,128,75
19,128,10
20,128,152
21,128,15
22,128,31
23,128,38
24,128,43
25,128,15
26,128,42
28,128,13
29,128,8
31,128,70
32,128,1
33,128,39
34,128,122
35,128,32
36,128,31
37,128,29
38,128,5
39,128,36
40,128,33
41,128,256
43,128,25
44,128,25
45,128,64
46,128,7
47,128,179
48,128,26
49,128,52
50,128,5
51,128,44
52,128,30
53,128,116
54,128,33
55,128,73
56,128,43
57,128,35
59,128,90
60,128,23
61,128,37
62,128,22
63,128,123
64,128,43
66,128,80
67,128,49
68,128,43
69,128,53
70,128,125
71,128,47
72,128,63
74,128,97
75,128,91
76,128,65
77,128,30
78,128,74
79,128,117
80,128,151
81,128,67
82,128,39
83,128,104
84,128,27
85,128,34
86,128,39
87,128,61
88,128,48
89,128,91
90,128,89
91,128,36
92,128,31
93,128,44
94,128,82
95,128,15
96,128,19
97,128,39
98,128,44
100,128,36
101,128,103
102,128,34
103,128,83
104,128,144
105,128,8
106,128,6
107,128,13
108,128,21
109,128,8
110,128,22
111,128,26
112,128,86
113,128,71
115,128,40
116,128,16
119,128,38
120,128,128
121,128,87
122,128,130
123,128,57
124,128,67
126,128,115
127,128,77
1,129,23
3,129,17
4,129,6
5,129,101
6,129,84
7,129,25
8,129,82
9,129,95
10,129,277
11,129,85
12,129,57
13,129,86
14,129,165
15,129,97
16,129,63
17,129,119
18,129,255
19,129,20
20,129,145
21,129,8
22,129,91
23,129,178
24,129,38
25,129,31
26,129,68
28,129,16
29,129,7
31,129,56
32,129,5
33,129,13
34,129,57
35,129,47
36,129,85
37,129,47
38,129,5
39,129,29
40,129,33
41,129,88
43,129,37
44,129,43
45,129,267
46,129,33
47,129,165
48,129,372
49,129,184
50,129,7
51,129,157
52,129,48
53,129,88
54,129,12
55,129,47
56,129,48
57,129,84
59,129,94
60,129,35
61,129,41
62,129,52
63,129,110
64,129,26
66,129,95
67,129,37
68,129,18
69,129,27
70,129,36
71,129,29
72,129,68
74,129,65
75,129,61
76,129,23
77,129,56
78,129,64
79,129,318
80,129,78
81,129,40
82,129,36
83,129,79
84,129,32
85,129,36
86,129,24
87,129,83
88,129,38
89,129,37
90,129,49
91,129,47
92,129,36
93,129,43
94,129,54
95,129,46
96,129,46
97,129,20
98,129,12
100,129,52
101,129,95
102,129,42
103,129,52
104,129,166
105,129,45
106,129,5
107,129,18
108,129,63
109,129,57
110,129,21
111,129,206
112,129,22
113,129,53
115,129,25
116,129,39
119,129,39
120,129,55
121,129,89
122,129,85
123,129,47
124,129,56
126,129,166
127,129,60
128,129,96
1,130,48
3,130,85
4,130,2
5,130,79
6,130,103
7,130,139
8,130,118
9,130,129
10,130,81
11,130,195
12,130,73
13,130,293
14,130,61
15,130,170
16,130,73
17,130,194
18,130,155
19,130,7
20,130,288
21,130,14
22,130,296
23,130,68
24,130,121
25,130,28
26,130,20
28,130,5
29,130,6
31,130,135
32,130,5
33,130,63
34,130,127
35,130,19
36,130,113
37,130,48
38,130,5
39,130,13
40,130,27
41,130,86
43,130,38
44,130,19
45,130,36
46,130,18
47,130,165
48,130,7
49,130,34
50,130,3
51,130,50
52,130,119
53,130,54
54,130,34
55,130,32
56,130,110
57,130,214
59,130,128
60,130,45
61,130,181
62,130,70
63,130,117
64,130,107
66,130,251
67,130,79
68,130,33
69,130,79
70,130,150
71,130,44
72,130,167
74,130,126
75,130,109
76,130,67
77,130,65
78,130,69
79,130,108
80,130,109
81,130,31
82,130,66
83,130,195
84,130,37
85,130,63
86,130,88
87,130,152
88,130,44
89,130,221
90,130,118
91,130,48
92,130,313
93,130,130
94,130,158
95,130,143
96,130,201
97,130,180
98,130,46
100,130,50
101,130,164
102,130,279
103,130,85
104,130,91
105,130,18
106,130,8
107,130,18
108,130,26
109,130,15
110,130,10
111,130,61
112,130,25
113,130,65
115,130,54
116,130,19
119,130,107
120,130,135
121,130,225
122,130,146
123,130,167
124,130,262
126,130,97
127,130,59
128,130,76
129,130,55
1,131,82
3,131,31
4,131,25
5,131,142
6,131,30
7,131,27
8,131,31
9,131,60
10,131,259
11,131,102
12,131,34
13,131,212
14,131,59
15,131,193
16,131,37
17,131,109
18,131,280
19,131,26
20,131,126
21,131,10
22,131,44
23,131,212
24,131,41
25,131,6
26,131,75
28,131,15
29,131,12
31,131,101
32,131,2
33,131,26
34,131,67
35,131,69
36,131,70
37,131,31
38,131,4
39,131,13
40,131,54
41,131,85
43,131,127
44,131,51
45,131,180
46,131,54
47,131,166
48,131,70
49,131,113
50,131,7
51,131,65
52,131,100
53,131,190
54,131,16
55,131,27
56,131,27
57,131,58
59,131,87
60,131,15
61,131,67
62,131,34
63,131,200
64,131,42
66,131,81
67,131,37
68,131,27
69,131,47
70,131,81
71,131,44
72,131,83
74,131,59
75,131,58
76,131,48
77,131,26
78,131,53
79,131,197
80,131,71
81,131,25
82,131,36
83,131,119
84,131,9
85,131,23
86,131,46
87,131,69
88,131,10
89,131,74
90,131,62
91,131,30
92,131,49
93,131,42
94,131,57
95,131,76
96,131,29
97,131,54
98,131,39
100,131,31
101,131,71
102,131,36
103,131,85
104,131,161
105,131,31
106,131,18
