"ant1","ant2","space","weight","duration","weightHH","durationHH"
78,100,1,38,56.0004549026489,22,33.4997172355652
78,101,1,36,57.3347775936127,19,32.5011262893677
78,102,1,194,406.165581226349,127,274.832179069519
78,103,1,26,90.3318095207214,11,9.49973082542419
78,104,1,323,1581.99974489212,136,596.334018230438
78,105,1,60,139.168554067612,36,106.168387889862
78,106,1,387,1240.67385220528,219,933.836321353912
78,107,1,12,36.8335745334625,5,6.50001215934753
78,108,1,10,16.6679601669312,6,6.83423733711243
78,109,1,69,89.0021686553955,35,58.3344459533691
78,110,1,199,1066.16621804237,116,886.668922662735
78,111,1,33,79.6681451797485,10,15.1675209999084
78,112,1,83,97.8324565887451,32,48.334388256073
78,113,1,206,721.670099020004,74,150.999648094177
78,114,1,251,1361.66939377785,130,429.334186077118
78,114,2,1,0.666664123535156,1,0.666664123535156
78,115,1,113,333.336208105087,49,129.836658000946
78,116,1,33,52.8341979980469,13,29.4994559288025
78,117,1,84,125.335898399353,41,68.3347504138947
78,118,1,63,77.3362720012665,37,44.3356487751007
78,119,1,53,237.002240180969,26,55.6667211055756
78,120,1,123,260.001746177673,77,184.000399827957
78,121,1,225,792.165829181671,122,603.165525913239
78,121,2,1,0.166667938232422,0,0
78,122,1,53,85.6651031970978,26,54.0000166893005
78,123,1,245,1068.16939425468,111,385.502961158752
78,124,1,624,3950.33820414543,353,2717.16557121277
78,125,1,136,546.334237337112,70,352.334673881531
78,126,1,221,1087.66919398308,107,727.000847816467
78,127,1,10,17.4997375011444,10,17.4997375011444
79,80,1,121,181.164682149887,69,143.167138814926
79,80,2,28,29.166533946991,9,6.332515001297
79,81,1,58,82.8316380977631,27,36.6644048690796
79,81,2,442,708.997794389725,234,395.499955892563
79,82,1,47,50.1666796207428,18,26.0006623268127
79,83,1,19,26.8323657512665,10,20.8315649032593
79,83,2,1776,6680.03346395493,1169,5827.52889919281
79,84,1,51,71.166811466217,20,35.1664535999298
79,84,2,570,1386.83605194092,349,1104.5041205883
79,85,1,31,44.1652159690857,17,29.9987859725952
79,85,2,134,415.835097312927,69,126.165905237198
79,86,1,82,112.833657979965,44,74.6669495105743
79,87,1,79,152.335254430771,45,113.501694917679
79,88,1,140,226.16604590416,92,182.167263507843
79,89,1,12,12.6656267642975,6,6.83327078819275
79,90,1,26,33.4985299110413,9,13.3325347900391
79,91,1,134,483.167686223984,87,382.836466550827
79,91,2,68,73.3337066173553,30,36.1672875881195
79,92,1,24,15.0020914077759,12,9.16823792457581
79,93,1,94,300.166594982147,56,264.832937955856
79,94,1,114,255.665731191635,45,68.4995052814484
79,95,1,86,115.165268421173,57,86.9996886253357
79,95,2,687,1800.51157140732,428,1371.67323231697
79,96,1,27,30.1682872772217,15,15.8335175514221
79,97,1,31,43.8339107036591,22,36.3331594467163
79,98,1,43,43.3321173191071,23,25.3327825069427
79,99,1,46,51.4993331432343,31,37.6660811901093
79,100,1,38,48.499461889267,29,39.0000026226044
79,101,1,22,27.0009105205536,8,12.3340690135956
79,102,1,39,61.3344032764435,25,50.0017995834351
79,102,2,1332,4620.708994627,763,3969.86395311356
79,103,1,19,26.6661541461945,10,15.8328568935394
79,104,1,144,218.496564149857,78,139.998613595963
79,104,2,38,80.833731174469,20,56.9997730255127
79,105,1,34,35.6658456325531,13,12.6665771007538
79,106,1,185,285.496406793594,107,181.499238729477
79,106,2,90,156.169626951218,63,116.668113946915
79,107,1,11,12.5009090900421,4,6.16691184043884
79,108,1,12,10.8332931995392,6,6.33341312408447
79,109,1,27,32.8326661586761,15,22.9988903999329
79,110,1,59,79.3323338031769,29,57.0002794265747
79,110,2,1466,2144.82775807381,934,1641.8310444355
79,111,1,16,20.1663150787354,5,13.1666557788849
79,111,2,242,664.505855083466,139,467.341154098511
79,112,1,42,50.1668665409088,20,26.0004518032074
79,113,1,86,88.4966766834259,43,48.9972524642944
79,113,2,246,236.50111579895,148,150.832550287247
79,114,1,93,108.169988393784,51,80.0012454986572
79,114,2,84,143.337255954742,54,111.50189447403
79,115,1,59,73.3335552215576,30,46.9992165565491
79,116,1,24,23.8320760726929,13,17.3332817554474
79,117,1,39,38.8328020572662,19,25.0012609958649
79,117,2,169,300.167191743851,102,244.334707975388
79,118,1,58,56.1684594154358,33,32.5008087158203
79,119,1,19,34.9994029998779,7,9.49969124794006
79,119,2,1114,4192.52659082413,559,2381.01581287384
79,120,1,104,112.834648370743,63,83.6656076908112
79,121,1,137,197.835443735123,81,143.834487199783
79,121,2,290,1675.51293444633,187,1586.34163737297
79,122,1,28,38.5005097389221,11,15.1657936573029
79,122,2,570,1477.51279854774,310,1130.84426212311
79,123,1,55,74.6680581569672,32,46.8338787555695
79,123,2,329,1132.51347970963,181,796.677187919617
79,124,1,320,657.164126634598,217,540.996330022812
79,125,1,79,165.834316492081,49,114.334464073181
79,125,2,789,1146.67707538605,530,935.343429327011
79,126,1,98,180.669674158096,58,134.001925468445
79,126,2,1,0.166676044464111,0,0
79,127,1,17,26.6679384708405,13,19.5013632774353
80,81,1,98,868.000179767609,31,65.4987077713013
80,82,1,80,137.502928495407,37,87.0004272460938
80,83,1,172,912.998763561249,98,535.99923324585
80,83,2,5,9.83404040336609,3,8.66716623306274
80,84,1,94,1378.6655189991,49,860.498183250427
80,85,1,89,303.833469867706,25,81.1677474975586
80,86,1,304,2163.84007000923,98,698.335220575333
80,87,1,265,3056.670814991,73,458.001856088638
80,88,1,189,984.668235778809,90,734.333556652069
80,89,1,57,110.834229946136,24,56.8330790996552
80,90,1,62,75.0000195503235,26,29.1658082008362
80,91,1,549,6214.17544913292,220,1848.66859507561
80,91,2,10,16.8337998390198,7,10.8336608409882
80,92,1,68,129.833351135254,31,56.333500623703
80,93,1,275,2738.34294867516,73,244.667294979095
80,94,1,65,140.166614770889,32,88.8326575756073
80,95,1,267,2243.16851949692,113,1322.16912055016
80,95,2,5,7.83337116241455,0,0
80,96,1,29,43.0004568099976,13,25.5004246234894
80,97,1,38,43.3331396579742,17,26.1683738231659
80,98,1,105,519.833176136017,42,92.6671893596649
80,99,1,154,802.165917158127,66,245.332181930542
80,100,1,40,150.334795713425,12,20.1666679382324
80,101,1,52,96.3342866897583,24,54.9999902248383
80,102,1,137,914.338027238846,76,180.66771030426
80,102,2,26,28.1654362678528,14,20.3333439826965
80,103,1,24,42.50040102005,11,25.3332693576813
80,104,1,462,2825.01110196114,137,916.502932548523
80,104,2,68,155.003389596939,22,48.0023069381714
80,105,1,72,424.836215734482,35,92.6677913665771
80,106,1,226,1298.67556238174,113,589.171305418015
80,107,1,23,37.8334114551544,11,18.0000252723694
80,108,1,21,45.9987235069275,10,24.1664664745331
80,109,1,67,113.498659849167,31,62.8331308364868
80,110,1,236,1008.67480325699,120,578.833696126938
80,110,2,3,1.83352613449097,1,0.500211954116821
80,111,1,8,26.1662001609802,3,12.1664319038391
80,112,1,89,164.668097019196,37,63.6683447360992
80,113,1,86,397.667768001556,29,60.0004568099976
80,114,1,348,3076.50761914253,147,881.336830854416
80,114,2,5,2.00049734115601,4,1.33380722999573
80,115,1,144,393.996845245361,49,125.665503025055
80,116,1,53,113.333292007446,24,59.333069562912
80,117,1,214,724.496339082718,75,180.499172687531
80,118,1,88,155.997405529022,37,55.8318569660187
80,119,1,28,55.8335361480713,9,21.8327081203461
80,119,2,14,12.6672706604004,10,10.3335328102112
80,120,1,213,1423.17392230034,96,405.837514877319
80,121,1,238,1247.67605519295,135,986.838500022888
80,122,1,45,117.332201004028,18,71.1665036678314
80,122,2,18,18.1682591438293,12,15.834144115448
80,123,1,153,385.672737598419,70,119.169606685638
80,124,1,674,8935.34942150116,246,3878.00546073914
80,125,1,105,427.000321149826,77,349.000086307526
80,125,2,2,0.832957029342651,0,0
80,126,1,492,3004.50319552422,148,987.668452262878
80,127,1,4,5.83371090888977,4,5.83371090888977
81,82,1,39,51.1669185161591,13,16.1666586399078
81,83,1,64,82.8322296142578,31,54.665668964386
81,83,2,348,1303.17344117165,208,1035.67475485802
81,84,1,72,690.669307231903,29,219.00169301033
81,84,2,329,1661.67608594894,181,789.669159889221
81,85,1,53,324.336247444153,33,244.83429813385
81,85,2,87,364.83575963974,57,276.002249717712
81,86,1,150,2038.33656716347,69,1293.16825580597
81,87,1,184,678.170021057129,84,227.335915565491
81,88,1,71,235.001333713531,29,81.8330185413361
81,89,1,11,10.6673419475555,4,2.83375406265259
81,90,1,52,392.332896232605,24,53.9985823631287
81,91,1,184,1460.50637364388,58,390.836264848709
81,91,2,42,99.3323113918304,25,82.3332624435425
81,92,1,57,81.8346426486969,24,36.5003724098206
81,93,1,124,982.002531290054,33,113.334335803986
81,94,1,91,408.002639293671,32,128.000808238983
81,95,1,127,479.498591184616,37,180.332500696182
81,95,2,124,448.336965560913,61,339.001198291779
81,96,1,12,19.0006966590881,5,5.33302903175354
81,97,1,39,86.1668562889099,13,22.6668989658356
81,98,1,197,982.004482269287,55,238.666275501251
81,99,1,69,134.498618602753,20,67.6659233570099
81,100,1,97,795.000325679779,9,16.1674189567566
81,101,1,47,224.500954151154,5,13.3326499462128
81,102,1,52,71.3316013813019,21,25.9990170001984
81,102,2,271,863.007750988007,156,515.338781356812
81,103,1,24,52.3337626457214,10,25.500839471817
81,104,1,82,210.99918794632,31,85.8331735134125
81,105,1,39,104.000548362732,18,53.3334169387817
81,106,1,210,536.664247989655,68,213.500173330307
81,106,2,39,196.500885725021,19,164.666407823563
81,107,1,22,30.1654291152954,7,13.3318238258362
81,108,1,13,15.3338048458099,4,2.16616296768188
81,109,1,42,53.8331072330475,15,21.000940322876
81,110,1,87,323.998834609985,40,187.166047096252
81,110,2,131,395.670156240463,66,120.167825460434
81,111,1,1,1.66666078567505,1,1.66666078567505
81,111,2,13,91.5009982585907,9,84.3347311019897
81,112,1,87,211.167325735092,23,56.6681704521179
81,113,1,84,515.500198602676,24,57.6674253940582
81,113,2,97,413.836977958679,43,177.168957710266
81,114,1,108,520.167942762375,37,88.1676847934723
81,114,2,2,4.00048923492432,2,4.00048923492432
81,115,1,38,59.5003302097321,13,16.9989287853241
81,116,1,22,25.0005838871002,10,13.6671884059906
81,117,1,132,470.668758153915,42,131.832961797714
81,118,1,177,563.998706102371,67,266.999860048294
81,119,1,5,18.4992949962616,2,15.8332889080048
81,119,2,288,2767.68749833107,124,1326.67699575424
81,120,1,88,242.499967813492,21,112.998625516891
81,121,1,36,51.8339233398438,20,33.3333008289337
81,121,2,70,98.8322432041168,34,62.3323693275452
81,122,1,33,105.835447072983,19,61.3356027603149
81,122,2,103,470.3379945755,66,422.169375419617
81,123,1,213,2171.00623130798,56,471.334095478058
81,123,2,90,791.005273342133,20,67.1678256988525
81,124,1,150,987.667528390884,47,143.832385778427
81,125,1,160,624.49582862854,68,225.163998842239
81,125,2,225,1160.5081923008,90,540.504719257355
81,126,1,193,1249.33961939812,38,117.835856676102
81,126,2,2,0.666051149368286,2,0.666051149368286
81,127,1,63,991.835381031036,4,11.8332662582397
82,83,1,8,8.33409309387207,5,5.83397388458252
82,84,1,169,1132.50492978096,40,74.0008580684662
82,85,1,28,63.6653189659119,21,47.6652193069458
82,86,1,393,1438.33951401711,145,429.831549406052
82,87,1,228,1289.50340032578,80,390.668043613434
82,88,1,39,79.6690773963928,13,24.0012805461884
82,89,1,525,2068.6764330864,194,812.335572957993
82,90,1,727,3113.84531068802,284,873.840602636337
82,91,1,215,573.162213802338,114,386.831087589264
82,92,1,788,3001.18372058868,306,1270.83991742134
82,93,1,371,2598.34821891785,132,677.675284862518
82,94,1,665,3241.01068401337,315,1702.17507052422
82,95,1,33,38.4994173049927,12,22.6671421527863
82,96,1,675,4574.84241914749,210,1634.00099134445
82,97,1,877,3783.17685890198,364,1605.67213487625
82,98,1,636,4166.17798066139,262,2494.3363571167
82,99,1,848,3789.83189630508,376,1628.99602985382
82,100,1,643,3124.00893974304,236,1050.17022585869
82,101,1,527,2388.84373950958,192,873.669033527374
82,102,1,39,72.836017370224,24,45.6698734760284
82,103,1,489,1549.33413410187,187,515.665031433105
82,104,1,97,159.165546417236,32,55.1658093929291
82,105,1,821,5083.17073607445,376,2721.6729054451
82,106,1,55,68.8351676464081,28,47.999828338623
82,107,1,508,1925.49778485298,108,304.664435386658
82,108,1,537,2454.16910433769,194,924.832550764084
82,109,1,583,1902.84143328667,223,948.837618589401
82,110,1,34,61.8344764709473,12,35.6682484149933
82,111,1,187,2029.8419854641,21,551.336181640625
82,112,1,798,3437.34676671028,352,1656.681442976
82,113,1,39,63.8338432312012,20,31.666307926178
82,114,1,80,112.003787755966,33,50.1671149730682
82,115,1,635,2952.17384171486,314,1345.50555300713
82,116,1,488,1227.16609096527,188,504.165417671204
82,117,1,131,368.333867549896,63,172.832451820374
82,118,1,401,2378.17260479927,200,1474.50587844849
82,119,1,2,1.99991297721863,2,1.99991297721863
82,120,1,258,750.165766239166,118,352.167937517166
82,121,1,72,164.832318067551,40,108.831469535828
82,122,1,13,17.1646420955658,8,6.16540360450745
82,123,1,66,273.332546234131,38,63.666207075119
82,124,1,47,67.667543888092,18,35.0008981227875
82,125,1,17,17.3332598209381,6,7.16676592826843
82,126,1,205,1621.50434494019,78,423.004915952682
82,127,1,852,9884.84832072258,439,3312.0035405159
83,84,1,29,61.1648626327515,20,47.4993195533752
83,84,2,240,876.008172512054,149,730.839269399643
83,85,1,1,1.16657495498657,0,0
83,85,2,70,136.334265947342,40,70.5003266334534
83,86,1,20,21.0017569065094,16,17.6690816879272
83,87,1,14,18.6667840480804,7,14.6668920516968
83,88,1,33,50.1682572364807,21,36.5005235671997
83,89,1,7,11.6668663024902,4,9.49990916252136
83,90,1,4,4.83284902572632,2,3.00003910064697
83,91,1,57,93.4973738193512,38,74.3318424224854
83,91,2,38,255.002504110336,22,233.002630472183
83,92,1,4,4.83305191993713,2,2.49971294403076
83,93,1,48,65.8316788673401,32,57.8316679000854
83,94,1,17,15.5016515254974,9,10.6671409606934
83,95,1,97,891.503302097321,56,536.837189674377
83,95,2,558,2177.84555029869,364,1920.17506217957
83,96,1,3,2.16619682312012,1,0.500001907348633
83,97,1,6,12.4997298717499,4,11.8335077762604
83,98,1,14,21.333238363266,3,3.33359122276306
83,99,1,7,12.334148645401,4,5.33426427841187
83,100,1,14,17.4992048740387,9,9.99983882904053
83,101,1,17,11.4999206066132,8,6.66641211509705
83,102,1,28,38.999160528183,18,32.1654574871063
83,102,2,1062,3382.53103637695,621,2511.52421379089
83,103,1,2,0.333339929580688,1,0.166666984558105
83,104,1,44,66.3340663909912,29,57.5006077289581
83,104,2,5,4.33344388008118,3,1.50011682510376
83,105,1,8,9.33431124687195,2,2.66655898094177
83,106,1,132,297.165482282639,55,183.834964990616
83,106,2,30,196.66806435585,17,86.1664974689484
83,107,1,1,0.666122913360596,1,0.666122913360596
83,108,1,7,8.50084924697876,3,4.16717314720154
83,109,1,9,5.16604375839233,4,2.9998664855957
83,110,1,49,175.499323606491,26,147.999182462692
83,110,2,557,898.503744602203,350,708.000085830688
83,111,1,9,16.0000469684601,5,10.8333129882812
83,111,2,312,718.671971559525,181,403.836185455322
83,112,1,14,11.4981164932251,7,8.16585087776184
83,113,1,52,89.6661794185638,24,53.3322198390961
83,113,2,303,737.336526870728,169,537.171255111694
83,114,1,135,1200.17051053047,62,642.33384346962
83,114,2,55,165.499113559723,31,144.165212631226
83,115,1,14,17.1662211418152,7,12.6667988300323
83,116,1,9,14.8336443901062,3,4.00034022331238
83,117,1,5,7.83393406867981,3,5.33343815803528
83,117,2,184,435.669154405594,113,390.668812036514
83,118,1,12,21.0006792545319,10,17.5006322860718
83,119,1,44,74.6678273677826,15,22.8337757587433
83,119,2,817,3495.86468100548,527,2717.68988656998
83,120,1,75,237.666439771652,43,170.165388345718
83,121,1,65,260.167157649994,40,229.832870483398
83,121,2,252,1068.84446167946,166,965.676004886627
83,122,1,5,10.1672351360321,3,8.33383727073669
83,122,2,622,1800.17832875252,401,1536.17308115959
83,123,1,59,96.3365995883942,34,71.6698002815247
83,123,2,352,1789.34700894356,227,1459.34286046028
83,124,1,160,380.50152182579,100,296.668607473373
83,125,1,45,57.3346803188324,23,35.5010261535645
83,125,2,698,1273.00024604797,486,908.49812412262
83,126,1,81,144.501653194427,44,95.6676347255707
83,126,2,2,1.8337938785553,2,1.8337938785553
83,127,1,3,2.00086212158203,3,2.00086212158203
84,85,1,223,573.496967315674,36,96.9980683326721
84,85,2,45,46.6664478778839,24,27.1676881313324
84,86,1,209,807.838040590286,57,187.335312366486
84,87,1,1264,8970.85032629967,483,3358.34265184402
84,88,1,34,330.667296409607,23,206.500816822052
84,89,1,70,253.001109838486,30,171.001063108444
84,90,1,146,393.333581924438,45,96.6659820079803
84,91,1,396,3801.84202480316,100,1161.1689696312
84,91,2,104,291.168983221054,80,211.335729598999
84,92,1,127,518.997325181961,74,410.66624546051
84,93,1,191,2555.6827287674,114,1939.67691898346
84,94,1,166,1799.50161170959,33,81.5006053447723
84,95,1,19,59.1658737659454,11,40.3323407173157
84,95,2,128,336.830521821976,44,161.999338388443
84,96,1,68,317.667474269867,17,78.8324468135834
84,97,1,59,141.33497095108,27,81.6682710647583
84,98,1,66,672.500265836716,34,531.001430511475
84,99,1,454,2492.34475922585,144,999.00183224678
84,100,1,261,2003.83608055115,99,750.838077783585
84,101,1,35,648.169606924057,19,606.834039449692
84,102,1,105,261.833299636841,55,167.833734512329
84,102,2,225,599.669565439224,126,377.333357572556
84,103,1,57,299.833005666733,15,25.3324937820435
84,104,1,69,529.165898799896,23,224.001340150833
84,105,1,109,402.502996206284,46,166.002262115479
84,106,1,51,264.834839820862,19,198.333948850632
84,106,2,35,39.3351693153381,18,21.3347103595734
84,107,1,63,879.000641584396,14,43.1659848690033
84,108,1,10,14.8344099521637,4,3.00056791305542
84,109,1,113,269.500720977783,59,148.83024930954
84,110,1,94,563.668220758438,33,340.334704637527
84,110,2,172,255.001934289932,72,128.168324947357
84,111,1,592,8797.86021018028,322,5658.18252873421
84,111,2,4,10.1668767929077,1,1.00014400482178
84,112,1,100,198.667114973068,49,112.000778675079
84,113,1,37,162.33251953125,13,52.8319451808929
84,113,2,79,393.837621212006,28,59.5005931854248
84,114,1,157,1399.00535702705,64,431.334693670273
84,114,2,1,1.33334803581238,0,0
84,115,1,45,225.000133037567,23,97.8329005241394
84,116,1,107,339.998683452606,39,126.499898195267
84,117,1,279,2890.17498826981,136,1639.50523233414
84,118,1,113,588.668856143951,44,177.336556911469
84,119,2,238,1340.17694473267,77,308.502850532532
84,120,1,189,965.668867349625,77,445.3363301754
84,121,1,75,367.165077209473,31,199.499079227448
84,121,2,44,128.335293292999,26,101.167404413223
84,122,1,12,19.5010166168213,7,14.00062084198
84,122,2,77,139.668680906296,42,99.8344783782959
84,123,1,9,23.3339359760284,6,19.333967924118
84,123,2,122,505.003092288971,43,129.166377305984
84,124,1,297,3243.66315531731,90,555.496739149094
84,125,1,10,69.1680891513824,3,4.00044894218445
84,125,2,121,326.171728610992,62,188.501820802689
84,126,1,706,6319.84755182266,176,1467.66949343681
84,127,1,11,56.0001838207245,9,23.3333966732025
85,86,1,53,162.668397426605,16,86.0011146068573
85,87,1,333,1293.3331925869,69,243.833679199219
85,88,1,71,186.165843725204,34,93.9983155727386
85,89,1,21,32.0005662441254,1,0.999940872192383
85,90,1,26,48.001038312912,7,17.3337652683258
85,91,1,97,716.500044345856,28,88.1667490005493
85,91,2,12,15.5011041164398,8,11.334468126297
85,92,1,27,40.666811466217,7,9.50022578239441
85,93,1,54,162.999962568283,11,36.3334012031555
85,94,1,64,201.667473077774,18,64.8330528736115
85,95,1,27,104.665270328522,13,57.6658370494843
85,95,2,37,217.333245038986,24,195.667318820953
85,96,1,13,39.8334813117981,7,28.0006031990051
85,97,1,28,77.6657047271729,6,9.83252239227295
85,98,1,26,52.4990808963776,7,17.1669049263
85,99,1,48,139.999588489532,19,83.3329019546509
85,100,1,51,149.500386953354,23,47.8338737487793
85,101,1,7,10.6661310195923,1,3.8333580493927
85,102,1,29,36.5014657974243,11,19.9997456073761
85,102,2,100,176.503391981125,56,114.167457580566
85,103,1,3,5.99973082542419,0,0
85,104,1,65,589.168994903564,34,507.669148683548
85,105,1,109,555.163880586624,79,512.830567359924
85,106,1,14,21.3345999717712,3,3.33354902267456
85,106,2,10,10.834059715271,6,6.83416509628296
85,107,1,8,12.1665480136871,4,8.16667604446411
85,108,1,7,7.33281922340393,2,1.16666698455811
85,109,1,22,55.1679546833038,3,5.33454012870789
85,110,1,33,59.1701893806458,16,33.8353536128998
85,110,2,54,81.1672489643097,35,55.8337342739105
85,111,1,289,1605.32821655273,109,753.497488260269
85,112,1,29,62.0022349357605,9,38.00017619133
85,113,1,35,68.1691725254059,17,28.1671075820923
85,113,2,28,77.3339993953705,13,35.3334760665894
85,114,1,32,100.833721637726,9,10.9993345737457
85,115,1,46,279.668349742889,13,53.9998826980591
85,116,1,14,17.666323184967,8,11.6665151119232
85,117,1,37,117.167319297791,12,55.4994649887085
85,118,1,131,247.169417858124,76,137.167735338211
85,119,2,37,96.9989182949066,25,78.4985196590424
85,120,1,16,33.1659512519836,9,25.9991180896759
85,121,1,12,19.6660244464874,4,3.99918389320374
85,121,2,18,13.8339071273804,4,5.33421111106873
85,122,1,247,2876.50552582741,195,2558.50615882874
85,122,2,20,31.8326959609985,8,17.4996492862701
85,123,1,130,841.833641767502,73,375.166404485703
85,123,2,31,61.5013408660889,21,51.3346354961395
85,124,1,105,553.335603475571,28,371.00120806694
85,125,1,64,504.334225416183,33,217.666259527206
85,125,2,38,68.1656522750854,22,58.3324971199036
85,126,1,94,553.000327587128,27,301.001820087433
85,126,2,4,4.66723203659058,1,0.167097091674805
85,127,1,6,5.99954962730408,2,2.16650986671448
86,87,1,741,8129.0220220089,362,3178.17830872536
86,88,1,258,1115.99868369102,118,395.333818435669
86,89,1,112,250.333852529526,56,100.66662478447
86,90,1,134,305.668142318726,51,100.000528812408
86,91,1,464,3770.67963433266,175,1772.17385959625
86,92,1,377,1728.33798313141,128,758.501796483994
86,93,1,734,4282.34321546555,280,1594.50100564957
86,94,1,238,1173.66807508469,79,371.331569433212
86,95,1,106,176.998471498489,58,100.331035375595
86,96,1,140,850.839917182922,37,125.669314146042
86,97,1,228,794.664751052856,92,338.00089597702
86,98,1,337,3572.50805735588,111,813.83892416954
86,99,1,359,1658.1697499752,139,765.003001213074
86,100,1,326,3028.83588910103,107,1340.83700585365
86,101,1,179,1145.66745400429,58,193.00021481514
86,102,1,75,745.83668756485,33,346.002561569214
86,103,1,64,90.3343069553375,35,59.6680750846863
86,104,1,746,13222.0288119316,302,5489.17717432976
86,105,1,228,1380.66661429405,84,391.334146499634
86,106,1,192,644.671989917755,88,336.834857225418
86,107,1,61,190.001901626587,21,75.500825881958
86,108,1,85,301.166042804718,36,117.99876666069
86,109,1,225,748.500221729279,93,296.167779445648
86,110,1,136,371.497440814972,69,143.165520906448
86,111,1,139,351.16975903511,30,105.333914518356
86,112,1,450,2070.99648857117,201,988.663861036301
86,113,1,100,362.666321516037,41,112.166674375534
86,114,1,672,6881.68492484093,331,3176.51140666008
86,115,1,926,8046.01491546631,220,1501.8379919529
86,116,1,154,336.337498188019,62,133.333693504333
86,117,1,284,1406.50028705597,111,715.83486032486
86,118,1,214,593.997860431671,76,228.500174760818
86,119,1,13,30.999547958374,6,18.666707277298
86,120,1,736,4158.83902430534,266,2087.83440279961
86,121,1,230,774.504452705383,99,477.003591537476
86,122,1,52,86.8348605632782,32,57.6671171188354
86,123,1,401,1759.84700918198,116,592.002536535263
86,124,1,405,8904.19061517715,145,2408.50900101662
86,125,1,24,48.9995331764221,16,35.6663544178009
86,126,1,511,2533.84188628197,210,867.001239538193
86,127,1,106,1499.66895151138,50,998.83488368988
87,88,1,71,283.668235063553,20,133.334223985672
87,89,1,117,457.495139122009,34,164.330846309662
87,90,1,123,307.332725524902,39,84.1669707298279
87,91,1,547,6073.68552970886,191,1059.83475351334
87,92,1,137,382.168207168579,54,153.665476322174
87,93,1,535,3828.17293548584,161,1315.83585715294
87,94,1,146,498.832159996033,18,91.3346884250641
87,95,1,90,216.6682035923,45,125.167648077011
87,96,1,120,1489.00410532951,22,70.834401845932
87,97,1,121,472.500694990158,38,52.5010504722595
87,98,1,176,458.335546970367,76,179.167935609818
87,99,1,514,2400.5102391243,86,242.665570020676
87,100,1,100,264.165711402893,39,155.165623903275
87,101,1,117,301.17112326622,14,39.8342249393463
87,102,1,76,151.169845342636,49,95.1697316169739
87,103,1,55,703.836465597153,27,303.170251607895
87,104,1,251,1575.1705429554,66,270.334057569504
87,105,1,305,2080.0018324852,170,1391.33280825615
87,106,1,131,326.168112516403,58,201.668824195862
87,107,1,91,200.003119945526,14,47.8319230079651
87,108,1,17,36.1670324802399,5,17.999760389328
87,109,1,124,228.1683781147,40,74.0001435279846
87,110,1,119,307.996222734451,65,166.164026021957
87,111,1,261,1428.66845011711,87,344.499946117401
87,112,1,162,407.836585998535,57,101.002478599548
87,113,1,26,71.9992809295654,17,63.6661145687103
87,114,1,399,3115.67236924171,121,790.502059698105
87,115,1,214,694.839714765549,57,139.331758499146
87,116,1,91,208.169381856918,34,101.168287038803
87,117,1,162,409.503955841064,57,98.6696631908417
87,118,1,294,903.667974710464,69,235.000170469284
87,119,1,8,21.3325474262238,3,5.16620206832886
87,120,1,134,561.669760227203,56,179.500077724457
87,121,1,84,811.336545228958,36,689.003104925156
87,122,1,35,57.835825920105,17,43.6675236225128
87,123,1,163,821.167846918106,25,68.33433842659
87,124,1,396,4250.84376859665,219,3534.50835609436
87,125,1,75,253.000914335251,25,118.835066795349
87,126,1,556,3897.67670273781,121,1017.66743946075
87,127,1,343,2246.00202226639,12,96.1686728000641
88,89,1,27,51.5028014183044,2,3.00041604042053
88,90,1,47,172.332396268845,16,23.8332629203796
88,91,1,134,785.503293275833,91,703.003874778748
88,92,1,31,53.0011219978333,12,20.8338575363159
88,93,1,57,543.166847229004,27,352.499850749969
88,94,1,15,11.5001883506775,6,4.83293128013611
88,95,1,80,720.003895998001,42,667.83597779274
88,96,1,11,16.8337242603302,7,11.3332448005676
88,97,1,19,28.1671686172485,7,17.833331823349
88,98,1,59,264.000206708908,21,81.3347818851471
88,99,1,31,64.0015845298767,5,5.66768980026245
88,100,1,32,65.0011575222015,18,46.1670775413513
88,101,1,32,104.334013462067,12,23.1664097309113
88,102,1,120,442.499996900558,70,280.001881122589
88,103,1,12,13.6675765514374,6,9.33375716209412
88,104,1,316,1613.6742310524,153,615.172406196594
88,105,1,38,119.664026260376,13,79.4999141693115
88,106,1,124,864.833786487579,87,804.667970180511
88,107,1,11,17.0013239383698,4,7.16723203659058
88,108,1,13,13.1652972698212,7,8.16572403907776
88,109,1,41,53.3354001045227,25,36.0009932518005
88,110,1,166,831.340412378311,81,678.669930934906
88,111,1,13,24.1670863628387,3,11.3332893848419
88,112,1,35,39.3342547416687,19,26.6674089431763
88,113,1,45,166.66816163063,21,86.6670734882355
88,114,1,170,682.831496715546,91,429.331830024719
88,115,1,179,1266.50763201714,67,376.170686483383
88,116,1,13,20.9992215633392,5,8.50003814697266
88,117,1,92,184.166007757187,48,110.832318544388
88,118,1,70,147.667092561722,46,121.000734567642
88,119,1,3,6.66681623458862,3,6.66681623458862
88,120,1,174,930.837595701218,128,727.003130912781
88,121,1,140,990.503731250763,70,787.668533086777
88,122,1,13,21.1661500930786,7,15.6662168502808
88,123,1,70,170.997389554977,32,57.1665511131287
88,124,1,349,1612.50927639008,159,823.834505796432
88,125,1,25,62.3339581489563,11,48.5010447502136
88,126,1,276,1508.6689324379,161,951.002675056458
88,127,1,22,68.1660974025726,18,55.9990293979645
89,90,1,710,2435.33470845222,266,1081.33636951447
89,91,1,55,108.16455245018,29,58.6645636558533
